StartingYear,StartingSemester,FldCode,EduSecCode,TahsilHoze,Feqh,age,nationality,locality,LocationCityId,MaritalStatus,NumChildren,MilitaryStatus,Gallantry,PhysicalStatus,LesTotalUnit,IsPassedUnit,termCount,VocationCount,Avg1,Avg2,Avg3,Avg4,Avg5,Avg6,Avg7,Avg8,Avg9,Avg10,Avg11,Avg12,SelectedUnit1,SelectedUnit2,SelectedUnit3,SelectedUnit4,SelectedUnit5,SelectedUnit6,SelectedUnit7,SelectedUnit8,SelectedUnit9,SelectedUnit10,SelectedUnit11,SelectedUnit12,PassedUnit1,PassedUnit2,PassedUnit3,PassedUnit4,PassedUnit5,PassedUnit6,PassedUnit7,PassedUnit8,PassedUnit9,PassedUnit10,PassedUnit11,PassedUnit12,AbsentNo1,AbsentNo2,AbsentNo3,AbsentNo4,AbsentNo5,AbsentNo6,AbsentNo7,AbsentNo8,AbsentNo9,AbsentNo10,AbsentNo11,AbsentNo12,AbsentNoAll,AdmCode,SentArticle,SentArticleAccept,StudyHours1,StudyHours2,StudyHours3,StudyHours4,StudyHours5,StudyHours6,StudyHours7,StudyHours8,StudyHours9,StudyHours10,StudyHours11,StudyHours12,StudyHoursSum,TotalAve
1391,1,7,3,1,0,35,8,1,26,2,0,3,0,1,62,62,6,0,18.18,18.87,19.23,19.97,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,15,15,17,4,0,0,0,0,0,0,0,11,15,15,17,4,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,15,1,2,2,295,488,467,244,0,0,0,0,0,0,0,0,1494,A
1391,1,7,3,1,0,25,8,1,26,2,0,3,0,1,65,62,10,0,18.09,18.65,18.00,18.79,0.00,0.00,0.00,0.00,19.50,0.00,0.00,0.00,11,15,15,17,0,0,0,0,4,0,0,0,11,15,15,14,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1,1,0,38,193,116,50,0,0,0,0,0,0,0,0,397,A
1391,1,7,3,1,0,32,8,1,26,2,2,3,0,1,64,62,10,0,16.48,15.65,15.67,17.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,11,15,15,17,0,0,0,0,0,4,0,0,11,15,13,17,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,1,1,1,280,265,310,200,0,0,0,0,0,0,0,0,1055,B
1391,1,55,3,1,0,28,8,2,26,2,1,3,0,1,62,62,10,0,17.00,16.66,18.27,18.69,18.12,0.00,0.00,0.00,0.00,18.00,0.00,0.00,14,17,15,16,16,0,0,0,0,4,0,0,14,17,15,16,16,0,0,0,0,4,0,0,0,0,0,12,16,0,0,0,0,0,0,0,28,1,1,0,264,253,187,204,42,16,0,0,0,0,0,0,966,A
1391,1,55,3,1,0,28,8,1,26,2,1,3,0,1,62,62,8,0,18.36,18.79,18.57,18.69,18.06,0.00,0.00,19.00,0.00,0.00,0.00,0.00,14,17,15,16,16,0,0,4,0,0,0,0,14,17,15,16,16,0,0,4,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,25,1,3,2,69,51,0,50,0,0,80,0,0,0,0,0,250,A
1391,1,7,3,1,0,27,8,1,26,2,0,4,0,1,62,62,8,0,17.20,17.93,18.50,19.50,0.00,0.00,0.00,19.25,0.00,0.00,0.00,0.00,11,15,15,17,0,0,0,4,0,0,0,0,11,15,15,17,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,1,1,1,331,480,411,406,350,328,302,0,0,0,0,0,2608,A
1391,1,55,3,1,0,26,8,1,26,2,0,3,0,1,62,62,10,0,18.68,18.91,18.87,18.88,18.78,0.00,0.00,0.00,0.00,18.75,0.00,0.00,14,17,15,16,16,0,0,0,0,4,0,0,14,17,15,16,16,0,0,0,0,4,0,0,0,0,0,13,14,0,0,0,0,0,0,0,27,1,1,1,0,0,107,50,0,0,0,0,0,0,0,0,157,A
1391,1,55,3,1,0,33,8,2,26,2,0,3,0,1,64,62,10,0,16.50,16.54,17.10,17.66,16.94,17.50,0.00,0.00,0.00,16.00,0.00,0.00,14,17,15,16,16,2,0,0,0,4,0,0,12,17,15,16,16,2,0,0,0,4,0,0,4,0,0,8,15,3,0,0,0,0,0,0,30,1,1,0,0,0,0,50,0,0,0,0,0,0,0,0,50,B
1392,1,201,3,1,0,42,8,1,26,2,0,1,0,1,62,62,10,0,17.44,20.00,18.95,16.50,18.21,17.11,0.00,0.00,17.50,0.00,0.00,0.00,18,14,10,17,14,9,0,0,4,0,0,0,18,14,10,17,14,9,0,0,4,0,0,0,0,0,0,13,9,2,0,0,0,0,0,0,24,1,1,0,176,276,463,460,411,396,320,0,0,0,0,0,2502,B
1392,1,44,3,1,0,28,8,2,26,2,1,4,0,1,58,58,8,0,17.92,14.75,19.25,17.50,0.00,0.00,19.50,0.00,0.00,0.00,0.00,0.00,19,8,14,13,0,0,4,0,0,0,0,0,19,8,14,13,0,0,4,0,0,0,0,0,0,1,10,3,0,0,0,0,0,0,0,0,14,1,8,7,110,135,80,98,0,0,0,0,0,0,0,0,423,B
1392,1,52,3,1,0,26,8,1,26,2,0,1,4,1,62,62,6,0,18.52,19.40,19.31,19.07,19.60,19.25,0.00,0.00,0.00,0.00,0.00,0.00,21,10,9,15,15,4,0,0,0,0,0,0,21,10,9,15,15,4,0,0,0,0,0,0,0,5,3,1,13,0,0,0,0,0,0,0,22,1,2,0,40,80,30,30,30,60,0,0,0,0,0,0,270,A
1392,1,44,3,1,0,32,8,2,26,2,2,4,0,1,62,58,8,0,18.55,12.62,16.75,18.06,0.00,0.00,0.00,18.75,0.00,0.00,0.00,0.00,19,8,14,13,0,0,0,8,0,0,0,0,19,4,14,13,0,0,0,8,0,0,0,0,0,3,14,10,0,0,0,0,0,0,0,0,27,1,3,3,50,185,185,190,263,400,320,0,0,0,0,0,1593,B
1392,1,44,3,3,0,30,8,1,26,2,1,4,4,1,72,58,10,0,16.03,0.00,16.04,16.77,0.00,0.00,17.00,17.88,17.50,0.00,0.00,0.00,19,8,16,13,2,0,2,8,4,0,0,0,17,0,14,13,0,0,2,8,4,0,0,0,0,3,15,9,0,0,0,0,0,0,0,0,27,1,1,0,10,90,40,50,0,0,80,0,0,0,0,0,270,B
1392,1,44,3,1,0,26,8,1,26,2,1,3,4,1,64,58,8,0,17.55,14.55,16.93,16.46,0.00,0.00,13.75,0.00,0.00,0.00,0.00,0.00,19,10,14,13,0,0,8,0,0,0,0,0,17,6,14,13,0,0,8,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,0,0,13,1,2,1,177,229,135,350,0,0,0,0,0,0,0,0,891,B
1392,1,44,3,1,0,31,8,1,26,2,1,3,0,1,60,58,8,0,17.34,13.25,16.04,13.54,15.00,0.00,0.00,18.75,0.00,0.00,0.00,0.00,19,8,14,13,2,0,0,4,0,0,0,0,19,8,14,11,2,0,0,4,0,0,0,0,0,3,12,4,0,0,0,0,0,0,0,0,19,1,1,0,288,270,266,290,260,240,160,0,0,0,0,0,1774,C
1392,1,44,3,1,0,26,8,1,26,2,1,3,0,1,58,58,8,0,19.24,15.56,19.04,18.85,0.00,0.00,19.25,0.00,0.00,0.00,0.00,0.00,19,8,14,13,0,0,4,0,0,0,0,0,19,8,14,13,0,0,4,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,17,1,7,3,339,400,397,440,335,320,0,0,0,0,0,0,2231,A
1392,1,1,3,1,0,29,8,1,26,2,1,1,0,1,66,64,8,0,14.59,14.30,17.32,18.05,17.35,14.00,16.00,0.00,0.00,0.00,0.00,0.00,11,15,14,11,10,2,9,0,0,0,0,0,9,15,14,11,10,2,9,0,0,0,0,0,1,5,4,8,6,0,0,0,0,0,0,0,24,1,1,1,162,232,133,109,55,80,0,0,0,0,0,0,771,B
1392,1,1,3,1,0,27,8,1,26,2,0,3,0,1,66,64,8,0,16.39,15.90,15.00,16.11,16.04,14.50,17.50,18.50,0.00,0.00,0.00,0.00,11,10,14,14,12,2,3,6,0,0,0,0,9,10,14,14,12,2,3,6,0,0,0,0,7,6,0,10,10,0,0,0,0,0,0,0,33,1,1,1,0,0,75,70,45,80,80,0,0,0,0,0,350,B
1392,1,1,3,1,0,25,8,1,26,1,0,3,0,1,66,64,8,0,15.33,17.08,15.75,17.71,17.88,0.00,16.75,0.00,0.00,0.00,0.00,0.00,11,15,14,14,12,0,6,0,0,0,0,0,9,15,14,14,12,0,6,0,0,0,0,0,4,10,9,14,11,0,0,0,0,0,0,0,48,1,1,1,0,0,35,20,47,0,80,0,0,0,0,0,182,B
1392,1,1,3,1,0,30,8,2,26,2,1,3,0,1,66,64,8,0,18.44,16.50,17.20,15.73,17.12,15.00,18.00,0.00,0.00,0.00,0.00,0.00,11,15,14,12,12,2,6,0,0,0,0,0,9,15,14,12,12,2,6,0,0,0,0,0,6,5,12,11,10,0,0,0,0,0,0,0,44,1,2,0,159,218,150,125,40,0,0,0,0,0,0,0,692,B
1392,1,1,3,1,0,29,8,1,26,2,1,4,4,1,64,64,8,0,14.45,15.12,15.93,16.29,18.21,0.00,17.50,0.00,0.00,0.00,0.00,0.00,11,15,14,12,12,0,6,0,0,0,0,0,11,15,14,12,12,0,6,0,0,0,0,0,2,6,4,6,5,0,0,0,0,0,0,0,23,1,3,1,9,193,143,47,46,0,0,0,0,0,0,0,438,C
1392,1,43,3,1,0,29,8,1,26,2,0,4,0,1,62,58,8,0,18.80,15.25,16.18,16.15,0.00,0.00,18.25,0.00,0.00,0.00,0.00,0.00,15,12,14,13,0,0,8,0,0,0,0,0,15,8,14,13,0,0,8,0,0,0,0,0,0,13,18,12,0,0,0,0,0,0,0,0,43,1,1,1,30,90,72,0,0,240,80,0,0,0,0,0,512,B
1392,1,43,3,3,0,28,8,1,26,2,1,3,0,1,62,58,12,0,17.92,15.50,14.79,16.31,0.00,16.75,0.00,0.00,0.00,0.00,19.00,0.00,15,12,14,13,0,4,0,0,0,0,4,0,15,12,12,11,0,4,0,0,0,0,4,0,0,10,11,8,0,4,0,0,0,0,0,0,33,1,1,0,190,314,159,114,0,0,0,0,0,0,0,0,777,B
1392,1,43,3,3,0,28,8,1,26,2,1,3,0,1,58,58,8,0,18.02,18.50,16.64,18.12,19.00,0.00,18.50,0.00,0.00,0.00,0.00,0.00,15,8,14,13,4,0,4,0,0,0,0,0,15,8,14,13,4,0,4,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,11,1,8,3,189,359,364,220,160,240,160,0,0,0,0,0,1692,B
1392,1,43,3,1,0,27,8,1,26,2,1,3,0,1,58,58,8,0,18.55,19.21,19.04,18.96,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,15,12,14,13,0,0,4,0,0,0,0,0,15,12,14,13,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,7,1,260,320,255,240,180,160,0,0,0,0,0,0,1415,A
1392,1,43,3,1,0,30,8,1,26,2,1,3,2,1,62,58,10,0,18.43,12.50,17.68,18.54,0.00,0.00,0.00,15.00,0.00,18.00,0.00,0.00,15,12,14,13,0,0,0,4,0,4,0,0,15,8,14,13,0,0,0,4,0,4,0,0,0,9,7,9,0,0,0,0,0,0,0,0,25,1,1,0,140,144,176,65,400,0,0,0,0,0,0,0,925,B
1392,1,43,3,1,0,35,8,2,26,2,2,3,0,1,66,58,10,0,18.03,15.19,17.41,17.77,16.25,0.00,0.00,0.00,0.00,18.50,0.00,0.00,17,12,18,20,8,0,0,0,0,4,0,0,15,8,16,20,8,0,0,0,0,4,0,0,13,11,13,8,8,0,0,0,0,0,0,0,53,1,3,0,224,273,329,242,221,0,0,0,0,0,0,0,1289,B
1392,1,201,3,1,0,32,8,2,26,2,2,3,0,1,65,62,10,0,16.73,18.43,17.68,16.97,18.00,17.56,0.00,13.50,18.50,0.00,0.00,0.00,14,14,14,17,14,9,0,3,4,0,0,0,11,14,14,17,14,9,0,3,4,0,0,0,0,4,1,15,12,3,0,0,0,0,0,0,35,1,12,4,66,75,153,142,53,0,0,0,0,0,0,0,489,B
1392,1,201,3,4,0,30,8,1,26,2,2,3,0,1,62,62,10,0,15.66,17.57,16.75,17.06,18.79,15.89,0.00,0.00,18.50,0.00,0.00,0.00,14,14,14,17,14,9,0,0,4,0,0,0,14,14,14,17,14,9,0,0,4,0,0,0,0,2,4,13,10,8,0,0,0,0,0,0,37,1,5,1,176,169,312,200,180,147,80,0,0,0,0,0,1264,B
1392,1,201,3,3,0,32,8,1,26,2,2,1,0,1,65,62,8,0,15.73,11.79,14.75,16.50,17.71,17.78,0.00,15.96,0.00,0.00,0.00,0.00,14,14,14,17,14,9,0,13,0,0,0,0,11,8,14,17,14,9,0,13,0,0,0,0,0,4,8,12,16,0,0,0,0,0,0,0,40,1,1,0,145,50,140,170,130,185,0,0,0,0,0,0,820,B
1392,1,201,3,1,0,30,8,1,26,2,0,3,0,1,65,62,10,0,14.91,12.50,15.82,15.33,18.29,15.72,13.40,15.00,19.00,0.00,0.00,0.00,14,14,14,15,14,9,5,6,4,0,0,0,9,10,14,15,14,9,5,6,4,0,0,0,0,9,13,13,18,5,0,0,0,0,0,0,58,1,4,0,350,395,440,355,440,380,320,0,0,0,0,0,2680,B
1392,1,201,3,1,0,29,8,2,26,2,2,3,0,1,67,62,10,0,18.32,19.50,16.36,18.18,18.28,16.11,0.00,19.40,19.00,0.00,0.00,0.00,14,14,14,17,14,9,0,5,4,0,0,0,14,14,14,17,9,9,0,5,4,0,0,0,0,19,12,14,9,8,0,1,0,0,0,0,63,1,1,1,105,64,111,84,0,0,0,0,0,0,0,0,364,B
1392,1,201,3,4,0,32,8,2,26,2,1,3,0,1,62,62,8,0,18.00,17.71,16.71,17.76,18.64,18.56,19.00,0.00,0.00,0.00,0.00,0.00,14,14,14,17,14,9,4,0,0,0,0,0,14,14,14,17,14,9,4,0,0,0,0,0,0,16,16,14,12,5,0,0,0,0,0,0,63,1,5,2,0,320,170,355,400,420,240,0,0,0,0,0,1905,A
1392,1,201,3,1,0,31,8,1,26,2,2,3,0,1,78,62,8,0,16.43,0.00,14.20,15.12,18.25,16.06,0.00,15.00,0.00,0.00,0.00,0.00,14,14,10,17,14,9,0,20,0,0,0,0,14,0,8,17,14,9,0,20,0,0,0,0,3,36,17,17,18,7,0,0,0,0,0,0,98,1,3,0,60,0,400,300,0,0,0,0,0,0,0,0,760,B
1392,1,201,3,1,0,33,8,2,26,2,0,1,0,1,68,62,8,0,17.77,16.25,18.04,18.00,18.39,17.83,0.00,17.19,0.00,0.00,0.00,0.00,14,10,14,17,14,9,0,14,0,0,0,0,14,4,14,17,14,9,0,14,0,0,0,0,0,0,14,14,15,2,0,0,0,0,0,0,45,1,1,0,230,221,396,410,380,320,0,0,0,0,0,0,1957,A
1392,1,181,3,1,0,28,8,1,26,2,1,3,0,1,64,62,8,0,18.38,17.68,18.80,16.54,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,16,15,15,14,0,0,4,0,0,0,0,0,16,13,15,14,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,1,2,1,130,175,120,100,80,0,0,0,0,0,0,0,605,B
1392,1,15,3,1,0,31,8,1,26,2,1,3,0,1,62,62,8,0,18.77,18.46,17.64,18.67,16.83,0.00,0.00,19.00,0.00,0.00,0.00,0.00,13,13,14,12,6,0,0,4,0,0,0,0,13,13,14,12,6,0,0,4,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,16,1,6,0,171,245,241,230,427,240,240,0,0,0,0,0,1794,A
1392,1,15,3,1,0,32,8,2,26,2,1,3,0,1,62,62,10,0,19.00,18.33,18.88,18.58,18.42,0.00,0.00,0.00,18.75,0.00,0.00,0.00,13,13,14,12,6,0,0,0,4,0,0,0,13,13,14,12,6,0,0,0,4,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,14,1,1,1,87,100,70,40,60,0,240,0,0,0,0,0,597,A
1392,1,15,3,3,0,31,8,1,26,2,1,4,0,1,62,62,10,0,17.49,17.31,17.76,18.86,17.92,0.00,0.00,15.00,18.50,0.00,0.00,0.00,20,13,16,14,6,0,0,2,4,0,0,0,20,13,16,14,6,0,0,2,4,0,0,0,4,12,3,8,4,0,0,0,0,0,0,0,31,1,1,1,148,50,104,126,111,0,80,0,0,0,0,0,619,B
1392,1,15,3,1,0,32,8,1,26,2,1,3,0,1,62,62,8,0,18.31,18.08,18.82,18.17,17.83,0.00,0.00,18.00,0.00,0.00,0.00,0.00,13,13,14,12,6,0,0,4,0,0,0,0,13,13,14,12,6,0,0,4,0,0,0,0,0,10,0,6,3,0,0,0,0,0,0,0,19,1,3,2,51,107,178,31,30,160,80,0,0,0,0,0,637,A
1392,1,15,3,3,0,31,8,1,26,2,2,3,0,1,64,62,10,0,19.60,19.40,16.62,16.09,16.50,0.00,0.00,17.50,19.00,0.00,0.00,0.00,20,13,16,16,6,0,0,2,6,0,0,0,20,13,14,14,6,0,0,2,6,0,0,0,4,2,2,3,2,0,0,0,0,0,0,0,13,1,2,0,7,80,21,0,0,0,0,0,0,0,0,0,108,A
1392,1,15,3,3,0,35,8,1,26,2,2,3,0,1,62,62,10,0,16.98,16.96,17.31,16.96,15.33,0.00,0.00,17.00,0.00,18.50,0.00,0.00,20,13,16,14,6,0,0,2,0,4,0,0,20,13,16,14,6,0,0,2,0,4,0,0,3,6,3,2,2,0,0,0,0,0,0,0,16,1,1,0,185,203,191,149,173,0,160,0,0,0,0,0,1061,B
1392,1,15,3,1,0,27,8,1,26,2,0,3,0,1,64,62,10,0,18.95,18.00,18.27,16.92,17.33,0.00,0.00,0.00,19.50,19.50,0.00,0.00,13,13,14,12,6,0,0,0,2,4,0,0,11,13,14,12,6,0,0,0,2,4,0,0,4,9,0,0,8,0,0,0,0,0,0,0,21,1,3,1,59,258,64,0,0,240,160,0,0,0,0,0,781,A
1392,1,15,3,1,0,32,8,1,26,2,1,3,0,1,62,62,10,0,19.27,18.44,18.61,18.00,19.92,0.00,0.00,0.00,0.00,18.75,0.00,0.00,13,13,14,12,6,0,0,0,0,4,0,0,13,13,14,12,6,0,0,0,0,4,0,0,0,11,0,0,1,0,0,0,0,0,0,0,12,1,0,0,148,128,266,197,132,240,80,0,0,0,0,0,1191,A
1392,1,7,3,3,0,30,8,1,26,2,1,3,0,1,62,62,12,0,19.30,17.80,17.69,18.50,19.29,19.00,0.00,0.00,0.00,0.00,19.25,0.00,5,5,16,13,17,18,0,0,0,0,4,0,5,5,16,13,17,18,0,0,0,0,4,0,0,4,4,9,9,8,0,0,0,0,0,0,34,1,1,1,50,120,303,190,277,240,0,0,0,0,0,0,1180,A
1392,1,181,3,1,0,29,8,1,26,2,0,3,0,1,62,62,8,1,17.80,18.88,18.31,19.07,0.00,0.00,0.00,19.71,0.00,0.00,0.00,0.00,10,15,16,14,0,0,0,7,0,0,0,0,10,15,16,14,0,0,0,7,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,16,1,2,1,0,196,0,0,0,0,0,0,0,0,0,0,196,A
1392,1,52,3,4,0,34,8,1,26,2,2,1,0,1,62,62,10,0,17.92,18.61,19.21,18.68,19.75,0.00,0.00,0.00,18.50,0.00,0.00,0.00,12,14,14,17,13,0,0,0,4,0,0,0,12,14,14,17,13,0,0,0,4,0,0,0,0,6,7,13,0,0,0,0,0,0,0,0,26,1,0,0,540,510,560,500,400,80,0,0,0,0,0,0,2590,A
1392,1,181,3,1,0,33,8,2,26,2,1,3,4,1,62,62,8,0,17.00,16.57,18.12,18.36,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,20,11,13,14,0,0,0,4,0,0,0,0,20,11,13,14,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,83,50,11,0,0,0,0,0,0,0,0,0,144,B
1392,1,181,3,1,0,25,8,1,26,2,0,3,0,1,64,62,8,0,15.58,16.94,17.19,17.36,0.00,0.00,18.50,0.00,0.00,0.00,0.00,0.00,20,13,13,14,0,0,4,0,0,0,0,0,18,13,13,14,0,0,4,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,11,1,1,0,115,105,70,40,0,0,0,0,0,0,0,0,330,B
1392,1,130,3,1,0,30,8,1,26,2,1,4,0,1,62,62,8,0,15.54,14.83,16.38,16.00,17.62,17.95,18.50,0.00,0.00,0.00,0.00,0.00,13,6,8,11,12,10,6,0,0,0,0,0,13,6,8,11,12,10,6,0,0,0,0,0,3,4,9,14,15,7,0,0,0,0,0,0,52,1,1,1,312,245,227,295,210,300,160,0,0,0,0,0,1749,B
1392,1,130,3,1,0,24,8,1,26,1,0,3,0,1,64,62,10,0,14.54,11.00,16.50,16.92,17.62,16.50,0.00,0.00,18.75,0.00,0.00,0.00,13,6,8,13,12,10,0,0,6,0,0,0,13,4,8,13,12,10,0,0,6,0,0,0,4,2,10,9,9,10,0,0,0,0,0,0,44,1,1,1,84,76,114,70,65,33,160,0,0,0,0,0,602,C
1392,1,130,3,3,0,33,8,1,26,2,0,3,0,1,62,62,8,0,16.46,17.92,15.00,16.55,16.83,15.75,15.40,19.00,0.00,0.00,0.00,0.00,13,6,8,11,12,10,10,6,0,0,0,0,13,6,8,11,12,10,10,6,0,0,0,0,0,6,11,8,14,13,0,0,0,0,0,0,52,1,1,0,323,100,60,180,200,145,80,0,0,0,0,0,1088,B
1392,1,130,3,3,0,31,8,2,26,2,2,3,0,1,62,62,8,0,17.27,15.83,14.75,18.50,18.80,18.45,19.00,0.00,0.00,0.00,0.00,0.00,13,6,8,8,15,10,6,0,0,0,0,0,13,6,8,8,15,10,6,0,0,0,0,0,0,5,10,12,10,13,0,0,0,0,0,0,50,1,8,3,112,210,76,51,83,42,80,0,0,0,0,0,654,B
1392,1,52,3,1,0,37,8,1,26,2,3,4,0,1,62,62,8,0,16.54,18.57,19.21,19.24,19.75,0.00,19.00,0.00,0.00,0.00,0.00,0.00,12,14,14,17,13,0,4,0,0,0,0,0,12,14,14,17,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,486,451,578,615,507,240,240,0,0,0,0,0,3117,A
1392,1,52,3,1,0,28,8,1,26,2,1,3,0,1,62,62,8,0,17.83,19.57,19.71,19.35,19.60,0.00,0.00,20.00,0.00,0.00,0.00,0.00,12,14,14,17,13,0,0,4,0,0,0,0,12,14,14,17,13,0,0,4,0,0,0,0,0,2,3,3,1,0,0,0,0,0,0,0,9,1,3,0,446,504,443,409,351,80,0,0,0,0,0,0,2233,A
1392,1,181,3,1,0,27,8,1,26,2,0,3,0,1,62,62,8,0,18.30,18.18,18.35,17.96,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,20,11,13,14,0,0,4,0,0,0,0,0,20,11,13,14,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,1,7,0,272,196,123,40,80,0,0,0,0,0,0,0,711,A
1392,1,181,3,1,0,30,8,1,26,2,1,3,0,1,64,62,8,0,16.95,18.03,16.31,17.67,0.00,0.00,18.67,0.00,0.00,0.00,0.00,0.00,22,19,17,18,0,0,6,0,0,0,0,0,20,19,17,18,0,0,6,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,16,1,5,1,168,180,160,185,0,160,80,0,0,0,0,0,933,B
1392,1,181,3,1,0,30,8,1,26,2,2,3,4,1,62,62,8,0,16.88,16.57,15.27,16.43,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,16,15,13,14,0,0,4,0,0,0,0,0,16,15,13,14,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,1,3,1,340,330,230,275,352,240,80,0,0,0,0,0,1847,B
1392,1,181,3,1,0,26,8,1,26,2,0,3,0,1,62,62,8,0,17.16,18.40,17.60,17.86,0.00,0.00,0.00,18.50,0.00,0.00,0.00,0.00,16,15,13,14,0,0,0,4,0,0,0,0,16,15,13,14,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B
1392,1,181,3,0,0,26,8,1,26,2,0,3,0,1,62,62,8,0,17.94,16.47,16.50,17.21,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,16,15,13,14,0,0,0,4,0,0,0,0,16,15,13,14,0,0,0,4,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,18,1,5,0,104,107,124,97,160,240,80,0,0,0,0,0,912,B
1392,1,181,3,1,0,27,8,1,26,2,2,3,0,1,64,62,8,0,17.94,16.87,17.33,18.00,0.00,16.00,19.50,0.00,0.00,0.00,0.00,0.00,16,15,15,12,0,2,4,0,0,0,0,0,16,13,15,12,0,2,4,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,11,1,1,0,500,500,400,500,280,80,80,0,0,0,0,0,2340,B
1392,1,44,3,1,0,29,8,2,26,2,2,3,0,1,62,58,8,0,17.18,13.83,17.82,16.88,0.00,0.00,16.50,0.00,0.00,0.00,0.00,0.00,15,12,14,13,0,0,8,0,0,0,0,0,15,8,14,13,0,0,8,0,0,0,0,0,3,6,15,11,0,0,0,0,0,0,0,0,35,1,6,4,200,325,285,170,350,240,0,0,0,0,0,0,1570,B
1392,1,220,3,1,0,29,8,1,26,2,1,3,0,1,62,62,8,0,14.83,14.69,16.54,15.57,0.00,0.00,0.00,19.50,0.00,0.00,0.00,0.00,16,13,13,14,0,0,0,4,0,0,0,0,16,13,13,14,0,0,0,4,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,17,1,5,2,85,105,138,124,0,0,0,0,0,0,0,0,452,C
1392,1,220,3,1,0,30,8,1,26,2,0,4,0,1,62,62,4,0,18.56,17.92,18.95,16.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,13,13,14,0,0,0,0,0,0,0,0,16,13,13,14,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,19,1,3,1,166,252,156,138,0,0,0,0,0,0,0,0,712,B
1392,1,220,3,1,0,31,8,1,26,2,2,3,0,1,62,62,4,0,18.16,17.42,18.77,17.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,13,13,14,0,0,0,0,0,0,0,0,16,13,13,14,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,17,1,3,1,80,90,50,140,0,0,0,0,0,0,0,0,360,A
1392,1,220,3,3,0,29,8,1,26,2,0,3,0,1,62,62,8,0,16.92,15.96,18.24,16.46,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,16,13,13,14,0,0,4,0,0,0,0,0,16,13,13,14,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,4,1,210,255,200,320,240,160,80,0,0,0,0,0,1465,B
1392,1,220,3,3,0,32,8,1,26,2,2,3,0,1,62,62,8,0,16.31,17.69,17.65,17.64,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,16,13,13,14,0,0,4,0,0,0,0,0,16,13,13,14,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,4,1,620,500,500,500,300,320,240,0,0,0,0,0,2980,B
1393,1,130,3,1,0,29,8,1,26,2,1,3,0,1,62,62,8,0,16.38,17.11,16.68,16.65,0.00,0.00,0.00,17.50,0.00,0.00,0.00,0.00,21,14,17,10,0,0,0,6,0,0,0,0,21,14,17,10,0,0,0,6,0,0,0,0,18,11,20,7,0,0,0,0,0,0,0,0,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
